id,session_id,hex_id,signal_name,raw_id,decoded,timestamp,elapsed_ms,data,dlc
17678,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868237235,3.07,00 00,2
17679,23,0x220,Gear position,544,"{""gear"":1}",1756868237235,3.07,01,1
17680,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868237235,3.07,00,1
17681,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":3098,""speed"":3.87,""throttle"":0}",1756868237265,3.1,0C 1A 01 83 00 00,6
17682,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868237265,3.1,00 00 00 00,4
17683,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868237265,3.1,00 00,2
17684,23,0x220,Gear position,544,"{""gear"":1}",1756868237265,3.1,01,1
17685,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868237265,3.1,00,1
17686,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":3151,""speed"":4.02,""throttle"":0}",1756868237300,3.135,0C 4F 01 92 00 00,6
17687,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868237300,3.135,00 00 00 00,4
17688,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868237300,3.135,00 00,2
17689,23,0x220,Gear position,544,"{""gear"":1}",1756868237300,3.135,01,1
17690,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868237300,3.135,00,1
17691,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":3203,""speed"":4.17,""throttle"":0}",1756868237336,3.171,0C 83 01 A1 00 00,6
17692,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868237336,3.171,00 00 00 00,4
17693,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868237336,3.171,00 00,2
17694,23,0x220,Gear position,544,"{""gear"":1}",1756868237336,3.171,01,1
17695,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868237336,3.171,00,1
17696,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":3253,""speed"":4.32,""throttle"":0}",1756868237371,3.206,0C B5 01 B0 00 00,6
17697,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868237371,3.206,00 00 00 00,4
17698,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868237371,3.206,00 00,2
17699,23,0x220,Gear position,544,"{""gear"":1}",1756868237371,3.206,01,1
17700,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868237371,3.206,00,1
17701,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":3302,""speed"":4.47,""throttle"":0}",1756868237404,3.239,0C E6 01 BF 00 00,6
17702,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868237404,3.239,00 00 00 00,4
17703,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868237404,3.239,00 00,2
17704,23,0x220,Gear position,544,"{""gear"":1}",1756868237404,3.239,01,1
17705,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868237404,3.239,00,1
17706,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":3351,""speed"":4.62,""throttle"":0}",1756868237436,3.271,0D 17 01 CE 00 00,6
17707,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868237436,3.271,00 00 00 00,4
17708,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868237436,3.271,00 00,2
17709,23,0x220,Gear position,544,"{""gear"":1}",1756868237436,3.271,01,1
17710,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868237436,3.271,00,1
17711,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":3398,""speed"":4.77,""throttle"":0}",1756868237473,3.308,0D 46 01 DD 00 00,6
17712,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868237473,3.308,00 00 00 00,4
17713,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868237473,3.308,00 00,2
17714,23,0x220,Gear position,544,"{""gear"":1}",1756868237473,3.308,01,1
17715,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868237473,3.308,00,1
17716,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":3444,""speed"":4.91,""throttle"":0}",1756868237506,3.341,0D 74 01 EB 00 00,6
17717,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868237506,3.341,00 00 00 00,4
17718,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868237506,3.341,00 00,2
17719,23,0x220,Gear position,544,"{""gear"":1}",1756868237506,3.341,01,1
17720,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868237506,3.341,00,1
17721,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":3490,""speed"":5.06,""throttle"":0}",1756868237539,3.374,0D A2 01 FA 00 00,6
17722,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868237539,3.374,00 00 00 00,4
17723,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868237539,3.374,00 00,2
17724,23,0x220,Gear position,544,"{""gear"":1}",1756868237539,3.374,01,1
17725,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868237539,3.374,00,1
17726,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":3535,""speed"":5.21,""throttle"":0}",1756868237573,3.408,0D CF 02 09 00 00,6
17727,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868237573,3.408,00 00 00 00,4
17728,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868237573,3.408,00 00,2
17729,23,0x220,Gear position,544,"{""gear"":1}",1756868237573,3.408,01,1
17730,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868237573,3.408,00,1
17731,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":3579,""speed"":5.36,""throttle"":0}",1756868237607,3.442,0D FB 02 18 00 00,6
17732,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868237607,3.442,00 00 00 00,4
17733,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868237607,3.442,00 00,2
17734,23,0x220,Gear position,544,"{""gear"":1}",1756868237607,3.442,01,1
17735,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868237607,3.442,00,1
17736,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":3622,""speed"":5.51,""throttle"":0}",1756868237641,3.476,0E 26 02 27 00 00,6
17737,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868237641,3.476,00 00 00 00,4
17738,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868237641,3.476,00 00,2
17739,23,0x220,Gear position,544,"{""gear"":1}",1756868237641,3.476,01,1
17740,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868237641,3.476,00,1
17741,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":3665,""speed"":5.66,""throttle"":0}",1756868237675,3.51,0E 51 02 36 00 00,6
17742,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868237675,3.51,00 00 00 00,4
17743,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868237675,3.51,00 00,2
17744,23,0x220,Gear position,544,"{""gear"":1}",1756868237675,3.51,01,1
17745,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868237675,3.51,00,1
17746,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":3706,""speed"":5.81,""throttle"":0}",1756868237709,3.544,0E 7A 02 45 00 00,6
17747,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868237709,3.544,00 00 00 00,4
17748,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868237709,3.544,00 00,2
17749,23,0x220,Gear position,544,"{""gear"":1}",1756868237709,3.544,01,1
17750,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868237709,3.544,00,1
17751,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":3748,""speed"":5.95,""throttle"":0}",1756868237744,3.579,0E A4 02 53 00 00,6
17752,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868237744,3.579,00 00 00 00,4
17753,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868237744,3.579,00 00,2
17754,23,0x220,Gear position,544,"{""gear"":1}",1756868237744,3.579,01,1
17755,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868237744,3.579,00,1
17756,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":3788,""speed"":6.1,""throttle"":0}",1756868237777,3.612,0E CC 02 62 00 00,6
17757,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868237777,3.612,00 00 00 00,4
17758,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868237777,3.612,00 00,2
17759,23,0x220,Gear position,544,"{""gear"":1}",1756868237777,3.612,01,1
17760,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868237777,3.612,00,1
17761,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":3828,""speed"":6.25,""throttle"":0}",1756868237811,3.646,0E F4 02 71 00 00,6
17762,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868237811,3.646,00 00 00 00,4
17763,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868237811,3.646,00 00,2
17764,23,0x220,Gear position,544,"{""gear"":1}",1756868237811,3.646,01,1
17765,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868237811,3.646,00,1
17766,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":3868,""speed"":6.4,""throttle"":0}",1756868237845,3.68,0F 1C 02 80 00 00,6
17767,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868237845,3.68,00 00 00 00,4
17768,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868237845,3.68,00 00,2
17769,23,0x220,Gear position,544,"{""gear"":1}",1756868237845,3.68,01,1
17770,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868237845,3.68,00,1
17771,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":3907,""speed"":6.55,""throttle"":0}",1756868237879,3.714,0F 43 02 8F 00 00,6
17772,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868237879,3.714,00 00 00 00,4
17773,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868237879,3.714,00 00,2
17774,23,0x220,Gear position,544,"{""gear"":1}",1756868237879,3.714,01,1
17775,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868237879,3.714,00,1
17776,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":3945,""speed"":6.7,""throttle"":0}",1756868237914,3.749,0F 69 02 9E 00 00,6
17777,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868237914,3.749,00 00 00 00,4
17778,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868237914,3.749,00 00,2
17779,23,0x220,Gear position,544,"{""gear"":1}",1756868237914,3.749,01,1
17780,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868237914,3.749,00,1
17781,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":3983,""speed"":6.84,""throttle"":0}",1756868237947,3.782,0F 8F 02 AC 00 00,6
17782,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868237947,3.782,00 00 00 00,4
17783,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868237947,3.782,00 00,2
17784,23,0x220,Gear position,544,"{""gear"":1}",1756868237947,3.782,01,1
17785,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868237947,3.782,00,1
17786,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":4021,""speed"":6.99,""throttle"":0}",1756868237981,3.816,0F B5 02 BB 00 00,6
17787,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868237981,3.816,00 00 00 00,4
17788,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868237981,3.816,00 00,2
17789,23,0x220,Gear position,544,"{""gear"":1}",1756868237981,3.816,01,1
17790,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868237981,3.816,00,1
17791,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":4058,""speed"":7.14,""throttle"":0}",1756868238015,3.85,0F DA 02 CA 00 00,6
17792,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868238015,3.85,00 00 00 00,4
17793,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868238015,3.85,00 00,2
17794,23,0x220,Gear position,544,"{""gear"":1}",1756868238015,3.85,01,1
17795,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868238015,3.85,00,1
17796,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":4094,""speed"":7.29,""throttle"":0}",1756868238047,3.882,0F FE 02 D9 00 00,6
17797,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868238047,3.882,00 00 00 00,4
17798,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868238047,3.882,00 00,2
17799,23,0x220,Gear position,544,"{""gear"":1}",1756868238047,3.882,01,1
17800,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868238047,3.882,00,1
17801,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":4131,""speed"":7.44,""throttle"":0}",1756868238082,3.917,10 23 02 E8 00 00,6
17802,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868238082,3.917,00 00 00 00,4
17803,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868238082,3.917,00 00,2
17804,23,0x220,Gear position,544,"{""gear"":1}",1756868238082,3.917,01,1
17805,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868238082,3.917,00,1
17806,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":4166,""speed"":7.58,""throttle"":0}",1756868238114,3.949,10 46 02 F6 00 00,6
17807,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868238114,3.949,00 00 00 00,4
17808,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868238114,3.949,00 00,2
17809,23,0x220,Gear position,544,"{""gear"":1}",1756868238114,3.949,01,1
17810,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868238114,3.949,00,1
17811,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":4202,""speed"":7.73,""throttle"":0}",1756868238148,3.983,10 6A 03 05 00 00,6
17812,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868238148,3.983,00 00 00 00,4
17813,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868238148,3.983,00 00,2
17814,23,0x220,Gear position,544,"{""gear"":1}",1756868238148,3.983,01,1
17815,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868238148,3.983,00,1
17816,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":4237,""speed"":7.88,""throttle"":0}",1756868238184,4.019,10 8D 03 14 00 00,6
17817,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868238184,4.019,00 00 00 00,4
17818,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868238184,4.019,00 00,2
17819,23,0x220,Gear position,544,"{""gear"":1}",1756868238184,4.019,01,1
17820,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868238184,4.019,00,1
17821,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":4271,""speed"":8.03,""throttle"":0}",1756868238218,4.053,10 AF 03 23 00 00,6
17822,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868238218,4.053,00 00 00 00,4
17823,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868238218,4.053,00 00,2
17824,23,0x220,Gear position,544,"{""gear"":1}",1756868238218,4.053,01,1
17825,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868238218,4.053,00,1
17826,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":4306,""speed"":8.18,""throttle"":0}",1756868238251,4.086,10 D2 03 32 00 00,6
17827,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868238251,4.086,00 00 00 00,4
17828,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868238251,4.086,00 00,2
17829,23,0x220,Gear position,544,"{""gear"":1}",1756868238251,4.086,01,1
17830,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868238251,4.086,00,1
17831,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":4340,""speed"":8.32,""throttle"":0}",1756868238287,4.122,10 F4 03 40 00 00,6
17832,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868238287,4.122,00 00 00 00,4
17833,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868238287,4.122,00 00,2
17834,23,0x220,Gear position,544,"{""gear"":1}",1756868238287,4.122,01,1
17835,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868238287,4.122,00,1
17836,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":4373,""speed"":8.47,""throttle"":0}",1756868238320,4.155,11 15 03 4F 00 00,6
17837,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868238320,4.155,00 00 00 00,4
17838,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868238320,4.155,00 00,2
17839,23,0x220,Gear position,544,"{""gear"":1}",1756868238320,4.155,01,1
17840,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868238320,4.155,00,1
17841,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":4406,""speed"":8.62,""throttle"":0}",1756868238352,4.187,11 36 03 5E 00 00,6
17842,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868238352,4.187,00 00 00 00,4
17843,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868238352,4.187,00 00,2
17844,23,0x220,Gear position,544,"{""gear"":1}",1756868238352,4.187,01,1
17845,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868238352,4.187,00,1
17846,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":4439,""speed"":8.77,""throttle"":0}",1756868238387,4.222,11 57 03 6D 00 00,6
17847,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868238387,4.222,00 00 00 00,4
17848,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868238387,4.222,00 00,2
17849,23,0x220,Gear position,544,"{""gear"":1}",1756868238387,4.222,01,1
17850,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868238387,4.222,00,1
17851,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":4472,""speed"":8.92,""throttle"":0}",1756868238421,4.256,11 78 03 7C 00 00,6
17852,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868238421,4.256,00 00 00 00,4
17853,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868238421,4.256,00 00,2
17854,23,0x220,Gear position,544,"{""gear"":1}",1756868238421,4.256,01,1
17855,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868238421,4.256,00,1
17856,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":4504,""speed"":9.06,""throttle"":0}",1756868238454,4.289,11 98 03 8A 00 00,6
17857,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868238454,4.289,00 00 00 00,4
17858,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868238454,4.289,00 00,2
17859,23,0x220,Gear position,544,"{""gear"":1}",1756868238454,4.289,01,1
17860,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868238454,4.289,00,1
17864,23,0x220,Gear position,544,"{""gear"":1}",1756868238488,4.323,01,1
17861,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":4536,""speed"":9.21,""throttle"":0}",1756868238488,4.323,11 B8 03 99 00 00,6
17862,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868238488,4.323,00 00 00 00,4
17863,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868238488,4.323,00 00,2
17865,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868238488,4.323,00,1
17866,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":4568,""speed"":9.36,""throttle"":0}",1756868238521,4.356,11 D8 03 A8 00 00,6
17867,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868238521,4.356,00 00 00 00,4
17868,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868238521,4.356,00 00,2
17869,23,0x220,Gear position,544,"{""gear"":1}",1756868238521,4.356,01,1
17870,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868238521,4.356,00,1
17871,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":4600,""speed"":9.51,""throttle"":0}",1756868238555,4.39,11 F8 03 B7 00 00,6
17872,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868238555,4.39,00 00 00 00,4
17873,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868238555,4.39,00 00,2
17874,23,0x220,Gear position,544,"{""gear"":1}",1756868238555,4.39,01,1
17875,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868238555,4.39,00,1
17876,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":4631,""speed"":9.65,""throttle"":0}",1756868238589,4.424,12 17 03 C5 00 00,6
17877,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868238589,4.424,00 00 00 00,4
17878,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868238589,4.424,00 00,2
17879,23,0x220,Gear position,544,"{""gear"":1}",1756868238589,4.424,01,1
17880,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868238589,4.424,00,1
17881,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":4662,""speed"":9.8,""throttle"":0}",1756868238623,4.458,12 36 03 D4 00 00,6
17882,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868238623,4.458,00 00 00 00,4
17883,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868238623,4.458,00 00,2
17884,23,0x220,Gear position,544,"{""gear"":1}",1756868238623,4.458,01,1
17885,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868238623,4.458,00,1
17886,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":4692,""speed"":9.95,""throttle"":0}",1756868238657,4.492,12 54 03 E3 00 00,6
17887,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868238657,4.492,00 00 00 00,4
17888,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868238657,4.492,00 00,2
17889,23,0x220,Gear position,544,"{""gear"":1}",1756868238657,4.492,01,1
17890,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868238657,4.492,00,1
17891,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":4723,""speed"":10.1,""throttle"":0}",1756868238690,4.525,12 73 03 F2 00 00,6
17892,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868238690,4.525,00 00 00 00,4
17893,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868238690,4.525,00 00,2
17894,23,0x220,Gear position,544,"{""gear"":1}",1756868238690,4.525,01,1
17895,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868238690,4.525,00,1
17896,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":4753,""speed"":10.25,""throttle"":0}",1756868238721,4.556,12 91 04 01 00 00,6
17897,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868238721,4.556,00 00 00 00,4
17898,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868238721,4.556,00 00,2
17899,23,0x220,Gear position,544,"{""gear"":1}",1756868238721,4.556,01,1
17900,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868238721,4.556,00,1
17901,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":4783,""speed"":10.39,""throttle"":0}",1756868238755,4.59,12 AF 04 0F 00 00,6
